1509976145,7360.0,7360.01,7360.01,13,1.71082239,7319.03,7403.99
1509976175,7360.0,7360.01,7360.01,11,1.05110586,7316.79,7404.22
1509976205,7356.52,7358.71,7360.01,21,5.28907104,7316.58,7405.86
1509976235,7351.0,7355.18,7356.53,11,0.85095453,7313.8,7402.23
1509976265,7351.0,7351.01,7351.01,32,7.38312583,7308.14,7396.46
1509976295,7351.0,7351.01,7351.01,9,0.37450405,7306.17,7395.45
1509976325,7351.0,7351.01,7351.01,13,2.14027773,7310.37,7395.74
1509976355,7351.0,7351.01,7351.01,17,2.51788603,7310.55,7398.05
1509976385,7351.0,7351.0,7351.01,18,5.03565539,7308.99,7398.88
1509976415,7351.0,7351.0,7351.01,6,0.63035938,7308.3,7400.21
1509976445,7351.0,7351.0,7351.01,19,5.27470068,7305.92,7401.93
1509976475,7351.0,7351.01,7351.01,19,2.05102457,7307.25,7401.63
1509976505,7350.81,7351.0,7351.01,17,9.68770673,7310.55,7403.13
